60,3,2,0,1,0,1,1,1,1,1,1,1,0,1,1,4,4,5,4,4,1,0,0
61,3,2,0,1,0,1,1,1,1,0,0,0,0,0,,3,4,5,3,5,5,1,2
62,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,4,1,2,5,1,2,2,0
63,2,1,0,1,0,1,1,0,1,1,1,1,0,0,1,4,4,4,4,4,1,3,1
64,1,0,0,0,0,,0,0,0,0,0,,,,,3,3,2,3,,,1,2
65,1,1,0,0,0,1,0,0,1,0,0,0,0,0,,3,1,1,3,1,1,0,0
66,2,1,0,0,0,0,0,0,0,0,0,0,1,0,,4,2,2,4,2,4,1,2
67,2,2,0,0,0,1,0,0,1,1,1,0,0,0,,4,2,2,4,4,2,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,2,4,4,4,1,0
69,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,1,5,1,1,0,0
70,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4,1,5,5,2,5,2,1
71,3,1,0,0,0,1,1,1,1,0,1,1,0,0,,5,4,4,5,4,1,0,0
72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,1,1,0,0
73,3,2,0,1,0,1,0,0,1,0,0,0,0,0,,5,2,4,5,5,1,0,0
74,2,1,0,0,0,1,1,1,0,1,1,1,0,0,0,5,4,4,5,5,5,1,0
75,3,1,0,1,0,1,1,1,1,1,1,1,0,0,,5,4,4,5,4,4,1,2
76,2,1,0,,0,0,0,0,0,,,1,0,0,,4,2,2,5,4,2,1,0
77,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,5,1,1,5,5,4,1,2
78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,5,2,1,0,0
79,3,1,0,1,0,0,1,1,1,0,0,0,0,0,,5,4,2,5,5,1,1,0
80,1,1,0,1,0,1,0,0,0,0,0,1,0,0,,4,1,1,4,1,1,0,0
81,3,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,2,2,5,2,1,1,0
82,2,2,0,1,0,1,1,1,1,0,0,0,0,1,1,5,4,4,5,4,4,1,1
83,3,1,0,1,0,1,1,1,1,1,1,1,0,0,1,4,4,4,4,4,4,0,1
84,2,2,0,0,1,1,0,0,1,0,0,0,0,1,,5,4,1,5,4,1,1,0
85,2,1,0,1,0,1,1,1,1,0,0,1,1,1,1,5,4,2,5,4,4,1,0
86,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,1,2,2,1
87,3,1,0,1,0,1,1,1,1,0,0,0,1,0,,3,4,2,4,4,5,1,1
88,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,4,1,1,4,1,4,0,0
89,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,4,4,2,4,1,0
90,1,1,0,1,0,1,0,0,1,,,0,0,1,1,3,3,2,3,2,2,0,0
91,2,2,1,1,0,1,1,1,1,0,1,1,0,0,1,4,4,2,5,4,1,1,2
92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,1,1,0,0
93,2,1,0,0,0,1,0,0,1,0,0,0,0,0,,5,4,4,5,4,2,1,2
94,2,0,1,0,0,1,0,1,1,,,0,0,0,,5,5,5,5,5,1,1,3
95,2,2,0,1,0,1,1,0,1,1,1,0,0,0,1,5,2,4,5,2,4,2,0
96,,1,0,1,0,1,0,,0,1,1,1,0,0,1,5,4,4,5,5,2,0,0
97,2,2,0,1,0,1,0,0,1,,,1,0,0,,5,2,1,5,4,1,1,0
98,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,4,2,5,2,2,5,3,3
99,2,0,1,1,0,1,1,0,1,0,0,1,0,0,,3,4,2,5,1,2,1,0
100,2,1,0,1,0,1,0,1,1,1,1,0,0,0,,4,3,2,2,3,4,1,0
101,1,2,0,1,0,1,0,0,1,1,1,1,1,1,1,4,5,1,1,5,1,1,0
102,2,2,0,1,0,1,0,0,0,,,1,0,0,,3,5,1,5,2,4,1,0
103,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,1,1,4,1,2,1,1
104,2,0,0,1,0,1,1,1,1,0,0,0,0,0,1,2,2,1,2,3,4,0,0
105,1,1,0,0,0,1,0,0,1,0,0,0,,,,5,1,1,5,2,1,1,1
106,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,1,4,1,1,2,0
107,2,1,0,1,0,1,0,0,0,0,0,0,0,0,,5,4,1,5,4,1,1,2
108,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,1,2,2,1,1,2
109,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,3,2,1,4,1,1,3,3
110,2,2,0,1,0,1,0,0,1,1,1,0,1,0,1,5,4,4,5,4,4,1,0
111,2,1,0,1,0,1,1,1,1,0,0,0,0,0,,3,2,4,4,2,4,1,0
112,3,2,0,1,0,1,0,0,1,1,1,1,0,0,1,4,4,4,5,4,4,2,0
113,2,1,0,1,0,1,1,1,0,0,0,0,1,0,,3,2,2,5,4,1,2,0
114,1,1,0,1,0,1,0,0,1,0,0,0,0,1,,4,1,2,4,2,2,1,2
115,3,0,0,1,0,1,1,1,1,0,0,0,0,0,1,4,4,3,4,4,3,0,0
116,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,1,5,2,2,1,0
117,2,1,0,1,0,1,1,1,1,0,0,0,0,0,1,4,4,4,5,2,2,1,0
118,0,2,0,1,0,1,0,1,1,0,0,0,0,1,1,3,1,1,4,2,2,1,0
119,3,2,1,1,0,1,0,,1,0,0,0,0,0,,3,4,4,4,4,4,1,0
120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,1,4,2,1,1,0
121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,2,2,0,0
122,2,2,0,1,0,0,0,1,0,1,1,1,0,0,1,5,4,1,5,5,1,0,0
123,3,2,0,1,0,1,0,0,0,1,0,1,0,0,,5,2,2,5,3,2,1,0
124,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,5,1,1,1,0
125,2,1,0,1,0,1,0,0,1,0,1,0,0,0,,4,3,2,4,3,1,1,3
126,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,2,4,1,4,4,2,1,0
127,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,4,5,5,5,5,5,3,0
128,3,1,0,1,0,1,1,0,1,0,1,0,0,0,1,5,2,4,5,4,2,0,0
129,2,1,0,1,0,1,0,0,1,0,0,0,0,0,,4,2,1,4,4,2,0,0
130,2,1,0,1,0,1,0,0,1,0,0,0,0,0,,4,4,4,4,4,4,1,0
131,3,1,0,1,0,1,0,1,1,0,1,0,0,0,0,4,4,4,4,4,5,0,0
132,2,1,0,1,1,1,1,1,1,0,0,0,0,0,,5,4,2,5,2,5,1,2
133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,4,1,0,0
134,2,2,0,0,1,1,0,1,1,0,0,0,0,0,1,5,1,2,5,2,2,0,0
135,3,1,0,1,0,1,1,0,1,0,0,0,0,0,,5,2,4,5,4,2,0,0
136,3,,,1,0,1,1,1,1,1,1,1,1,0,1,5,4,2,5,4,2,0,0
137,2,1,0,0,0,0,0,0,1,0,0,0,0,0,,5,1,4,5,2,2,1,0
138,3,2,0,1,0,1,0,0,1,0,0,0,0,0,,4,2,2,4,2,1,1,0
139,0,0,0,1,0,1,1,1,1,0,0,0,0,0,,4,1,1,1,1,1,1,3
140,2,2,0,1,0,1,0,1,1,0,0,0,0,0,1,5,2,1,5,4,1,1,0
141,3,2,0,1,0,1,1,1,0,0,0,0,0,1,,4,1,1,4,1,1,1,0
142,2,1,0,1,0,1,0,0,1,0,0,0,0,0,,3,2,2,4,2,1,0,0
143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,4,2,0,0
144,3,1,0,1,0,1,1,0,0,0,0,0,0,0,,5,4,5,4,4,4,0,1
145,0,2,0,1,0,0,0,0,1,0,0,0,0,0,,5,1,3,4,1,5,0,0
146,2,1,0,1,0,1,0,0,1,1,1,0,0,0,,5,4,1,5,4,1,2,2
147,2,1,0,1,1,1,1,1,1,0,1,1,0,1,,3,5,2,4,5,2,0,0
148,1,2,0,1,0,1,0,0,0,0,0,0,0,1,,4,2,2,4,2,1,1,0
149,0,1,0,0,0,0,0,0,0,,,0,0,0,,4,1,1,4,1,1,1,0
150,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,4,4,2,4,1,0
151,2,2,0,1,0,1,1,1,1,0,0,0,0,0,,5,4,1,5,5,1,0,0
152,1,1,0,0,0,1,1,1,1,0,0,0,0,0,,4,2,4,4,4,1,1,1
153,0,1,0,1,0,0,0,0,1,,,0,0,0,,2,2,2,5,4,4,2,1
154,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,1,1,2,1,1,0,0
155,2,1,0,1,0,1,1,0,1,0,0,1,0,0,,3,4,4,5,4,2,1,2
156,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,1,1,0
157,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,4,2,1,0,0
158,2,2,0,1,0,1,0,0,1,0,0,1,0,1,1,4,1,1,4,2,1,2,0
159,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,4,4,4,4,4,4,1,0
160,0,2,0,1,0,1,1,0,1,0,1,1,0,0,1,4,1,1,4,4,1,1,0
161,1,1,0,1,0,1,1,0,1,0,0,0,0,0,,4,2,2,4,1,2,1,2
162,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,4,1,1,1,3
163,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,2,4,4,2,1,1,3
164,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,1,4,2,2,0,0
165,3,1,0,1,1,1,1,1,1,0,1,1,0,0,1,5,4,5,5,2,5,1,2
166,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,4,2,2,2,2,2,1,2
167,2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,5,2,2,5,1,1,1,0
168,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,5,5,2,5,5,1,1,0
169,2,1,0,1,0,1,0,0,1,,,0,0,0,1,4,1,4,4,4,1,1,0
170,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,2,3
171,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,4,2,4,4,2,4,0,3
172,3,2,0,1,0,1,0,0,1,1,1,0,0,0,1,5,1,2,5,4,2,1,0
173,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,5,1,1,2,0
174,1,1,0,0,0,1,0,0,0,1,1,0,0,0,,3,2,2,4,1,1,3,1
175,1,1,0,1,0,1,1,1,1,0,0,,,,,3,3,2,3,1,1,1,0
176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,1,1,0,0
177,2,2,0,1,0,1,0,0,1,0,0,0,0,0,,4,4,4,5,4,1,0,0
178,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,2,5,4,5,1,1
179,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,2,1,3
180,0,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,1,2,1,1,0,0
181,3,1,0,1,0,1,1,1,1,0,0,0,0,0,0,5,2,4,5,5,4,1,0
182,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,1,4,2,2,1,0
183,0,0,0,0,0,1,1,1,0,0,0,,,,,5,1,2,2,1,,,
184,0,1,0,0,0,0,0,0,0,,,1,0,0,1,1,1,1,4,1,1,2,0
185,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,4,5,4,2,1,0
186,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,2,0,0
187,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,2,1,1,0,0
188,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,4,1,2,4,4,2,2,0
189,3,1,0,1,0,1,1,1,1,0,1,0,0,0,1,4,4,5,4,5,2,1,0
190,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,1,4,5,2,4,0,3
191,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,4,1,1,4,2,1,1,1
192,2,1,0,1,0,1,1,1,1,1,0,0,0,0,1,5,4,4,5,5,2,3,0
193,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,5,2,2,5,5,4,1,0
194,2,1,0,1,0,1,0,0,1,1,0,0,0,0,,3,4,1,4,2,1,1,0
195,2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,4,4,1,4,4,1,1,0
196,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,5,1,1,5,1,1,1,0
197,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,4,2,1,4,2,2,2,2
198,1,2,0,,0,1,1,1,1,1,1,0,1,0,,4,2,1,1,1,1,1,0
199,1,2,0,1,0,0,0,0,0,1,1,1,0,0,1,3,3,2,4,1,1,2,0
200,1,2,0,1,0,1,0,0,0,1,1,0,0,0,,4,2,2,4,2,1,1,1
201,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,4,4,4,4,1,0
202,1,1,0,1,0,0,0,0,1,0,0,0,0,0,,4,1,1,5,2,1,1,0
203,3,1,0,0,0,1,0,1,1,0,0,,,,,,,,,,,0,0
204,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,5,4,4,4,4,2,3,0
205,1,1,0,1,0,1,0,0,0,0,0,,,,,3,2,4,5,2,1,,
206,0,2,0,1,0,1,0,0,1,0,0,0,0,0,,4,2,1,4,2,2,1,3
207,3,1,0,0,0,1,0,1,1,0,1,1,0,0,1,4,4,4,5,5,2,0,0
208,0,1,0,1,0,1,0,0,1,0,1,0,0,0,,4,1,1,4,2,1,1,0
209,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,5,4,4,1,0
210,2,1,0,1,0,1,0,0,0,0,0,0,0,0,,4,1,1,5,4,1,0,2
211,0,1,0,1,0,0,0,0,0,1,1,1,0,0,,3,1,4,1,1,4,1,3
212,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,5,2,1,5,4,1,1,0
213,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,1,4,4,1,2,0
214,1,2,0,1,0,1,1,0,1,0,0,0,0,0,,4,4,2,4,4,4,1,0
215,2,1,0,1,0,1,0,0,1,1,1,1,0,0,1,4,4,4,5,4,4,1,0
216,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,4,1,4,5,2,4,1,0
217,1,1,0,1,0,1,0,0,1,0,0,0,0,0,,,1,1,,1,1,1,1
218,2,1,0,1,0,1,1,0,1,0,1,1,0,0,,5,2,4,5,4,1,0,0
219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,5,4,4,1,2
220,2,1,0,0,0,1,0,0,1,0,1,0,0,0,,4,2,2,5,4,1,1,0
221,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,5,1,1,1,0
222,3,1,0,1,0,1,0,1,1,1,1,0,0,1,,2,1,2,2,2,2,1,0
223,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,2,2,5,2,2,1,0
224,2,1,0,1,0,1,1,0,0,0,0,0,0,0,,5,2,2,5,4,1,1,0
225,3,1,0,0,0,1,0,0,0,1,1,0,0,0,1,5,1,4,4,1,2,1,0
226,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,1,4,2,1,0,0
227,2,1,0,1,0,1,0,0,1,0,0,0,0,0,,3,2,4,5,2,4,2,0
228,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,5,2,2,5,2,1,1,1
229,1,1,0,1,0,1,0,0,1,0,1,1,0,0,,4,2,1,5,4,1,1,0
230,3,1,0,1,0,1,1,1,1,0,1,1,0,0,1,5,2,4,5,2,4,1,0
231,3,1,0,1,0,1,0,0,1,0,1,0,0,0,,5,1,4,5,4,1,1,0
232,1,1,0,1,0,1,1,0,1,0,0,1,0,0,,3,1,4,2,1,2,0,0
233,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2,1,1,4,2,2,1,1
234,1,2,0,1,0,1,0,0,1,,,0,0,1,,4,4,1,4,2,4,0,0
235,2,2,0,1,0,1,0,0,1,0,0,0,0,0,,5,2,4,5,4,2,1,0
236,1,2,0,1,1,1,0,0,0,0,0,1,0,0,1,4,2,2,4,2,2,1,0
237,3,1,0,1,0,1,1,1,1,,,0,0,0,1,4,1,5,4,1,5,3,3
238,0,2,0,0,0,,0,1,1,0,1,0,0,0,0,5,4,1,5,5,1,1,0
239,2,1,0,1,0,1,0,0,,0,0,1,0,0,,3,2,1,4,1,1,0,0
240,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,3,2,4,1,1,0,0
241,3,1,0,1,0,1,0,0,1,0,1,0,0,0,,3,5,2,5,4,4,1,0
242,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,4,2,1,0,3
243,1,1,0,1,0,1,0,0,1,0,1,1,0,0,,3,1,1,2,1,2,0,0
244,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,4,2,2,5,5,2,3,0
245,2,1,0,1,0,1,1,0,1,0,0,0,0,0,,4,2,2,4,2,4,0,0
246,2,2,0,1,0,1,0,1,1,0,0,0,0,0,,4,4,4,4,2,4,1,3
247,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,2,2,5,2,1,1,1
248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,4,1,5,4,1,1,2
249,2,0,0,1,0,0,0,1,1,0,0,1,0,0,,3,2,4,4,2,4,2,0
250,2,2,0,1,0,1,0,0,1,0,0,1,0,0,,5,4,5,5,4,2,1,0
251,3,2,0,1,0,1,0,0,1,0,0,0,0,0,,4,2,1,5,5,1,1,0
252,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,5,1,1,5,1,1,0,0
253,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,4,4,2,2,4,2,1,0
254,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,5,2,1,4,5,1,1,0
255,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,5,5,4,5,5,4,3,3
256,3,0,0,1,0,1,1,1,0,0,0,0,0,0,,4,2,1,4,2,2,1,0
257,2,2,1,1,0,1,0,0,0,0,1,0,1,0,1,4,2,1,5,4,1,1,0
258,1,1,0,0,0,1,0,0,1,0,0,0,0,0,,4,1,2,4,1,2,2,0
259,2,1,0,1,0,1,1,1,1,1,1,0,0,0,,5,4,5,2,4,5,2,2
260,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,2,2,4,2,2,1,0
261,1,0,0,1,0,1,1,1,1,0,0,1,0,0,,3,1,1,5,4,2,0,0
262,2,2,0,1,1,1,1,0,1,1,1,1,0,1,1,5,4,4,5,5,4,1,0
263,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,5,2,1,5,4,4,1,0
264,2,2,0,1,0,1,1,1,1,0,0,1,1,0,,3,1,2,4,1,1,1,0
265,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4,3,2,5,4,4,0,0
266,2,1,1,1,0,1,1,1,1,0,0,0,0,0,,4,5,5,5,5,4,1,2
267,1,1,0,1,0,0,0,0,1,0,0,0,0,0,,5,2,1,5,2,2,1,0
268,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,4,4,5,4,4,1,2
269,0,1,0,0,0,1,1,1,1,0,0,,,,,,,,,,,1,0
270,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,4,4,2,4,1,3
271,3,2,0,1,0,1,1,0,1,0,0,0,0,0,,5,1,2,5,4,2,1,3
272,3,1,0,1,0,1,1,0,1,0,0,0,1,0,0,3,5,4,5,5,5,2,0
273,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
274,2,1,0,0,0,1,1,0,0,0,0,1,0,0,1,4,2,2,4,2,2,2,0
275,2,1,0,1,0,1,0,0,1,0,1,0,0,0,,4,2,2,5,4,1,2,0
276,2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,2,4,5,2,5,1,0
277,1,2,0,1,0,1,1,1,1,0,0,0,0,0,,3,1,1,4,3,1,2,1
278,2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,4,4,4,5,4,4,1,2
279,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,5,4,1,5,4,2,0,2
280,1,1,0,,0,1,1,1,1,1,0,0,0,0,,2,2,1,4,1,1,1,0
281,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,4,2,2,4,4,4,1,1
282,2,1,0,1,0,1,1,1,1,0,0,1,1,0,,2,2,5,4,4,1,0,0
283,2,1,0,1,0,1,1,1,1,1,1,0,0,0,1,4,1,4,4,5,2,3,0
284,3,2,1,1,0,1,0,0,1,1,1,0,0,0,1,2,4,5,4,4,4,0,2
285,1,1,0,0,0,0,0,0,0,,,0,0,0,,2,1,2,2,2,2,1,3
286,2,2,0,1,0,1,1,0,1,0,0,0,0,0,,4,2,4,5,2,2,1,0
287,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2,2,2,1,1
288,2,2,0,1,0,1,0,0,1,1,1,0,0,1,1,4,4,4,4,4,4,1,0
289,2,2,0,1,0,1,1,0,1,0,0,1,0,0,1,4,1,2,4,2,2,0,0
290,1,2,0,1,0,1,0,0,1,0,0,0,0,0,,5,1,1,5,4,1,1,0
291,2,1,0,1,0,0,1,1,1,0,0,0,0,0,,3,2,5,4,2,4,0,0
292,2,2,0,1,0,1,0,0,1,0,1,1,0,0,,5,1,4,4,2,2,1,2
293,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,3,2,2,3,2,2,0,0
294,2,1,0,1,0,1,0,0,1,0,0,1,0,0,,5,1,1,5,1,2,1,3
295,2,2,0,1,0,1,1,1,0,0,0,0,0,0,,5,1,2,5,2,1,0,0
